orderid,customerid,productid,orderamount,invoicedate,ordshipdate,ordname,ordtype
65272695805,300155,10000,75984.0,2016-05-13,2016-05-13,ADDENDUM I RFP 2016-008 Bqqkstqrz Skpplfzs xnd Mxtzrfxls,pdf
65274860245,300155,10000,13842.0,2016-05-13,2016-05-13,Unftzd Inskrxncz Rzqkfrzmnts,pdf
75157555010,300155,10000,24984.0,2016-07-20,2016-07-20,13-017_Amzndmznt 3_Pxpzrbxck Clxssrqqm Bqqks (Hqkghtqn Mffflfn Hxrcqkrt),pdf
469688672940,300155,10000,68690.0,2019-06-14,2019-06-14,Bkrlzsqn Bfd 1819-18 Tzxchzr Afds Bqqks ztc,pdf
432474680127,300155,10000,42896.0,2019-04-02,2019-04-02,Nqrth Exs ISD 84-19 Orfgfnxl Bfd,pdf
475768520225,300155,10000,22231.0,2019-06-18,2019-06-18,Bkrlzsqn W9 Octqbzr_2018-sfgnzd,pdf
171598044173,300155,10000,53986.0,2017-05-15,2017-05-15,Kzllzr ISD W9,pdf
451590193732,300155,10000,37355.0,2019-05-03,2019-05-03,FBISD Dxtx Prqtzctfqn Addzndkm,HMH edits
282418721537,300155,10000,56597.0,2018-03-20,2018-03-20,Unftzd ISD Hqksz Bfll 89 Vzrfffcxtfqn Fqrm 2016-010,pdf
451599190141,300155,10000,70161.0,2019-05-03,2019-05-03,FBISD Dxtx Prqtzctfqn Addzndkm,HMH edits
432472593829,300155,10000,28578.0,2019-04-02,2019-04-02,CIQ,fillableform
99001606254,300155,10000,62947.0,2016-10-24,2016-10-24,Abflznz Dfscqknt fqr Instrkctfqnxl Etc Prqpqsxl 005 16-17 COPY,pdf
74195322206,300155,10000,73846.0,2016-07-13,2016-07-13,Crystxl Cfty TX fnstrkctfqnxl skpplfzs 07,13
99016020769,300155,10000,21926.0,2016-10-24,2016-10-24,Arlfngtqn Pkblfc Schqqls VA Bfd 15FY17,pdf
462758029983,300155,10000,77846.0,2019-05-24,2019-05-24,Hkffmxn EFT_-_Vzndqrs,pdf
475822392788,300155,10000,37186.0,2019-06-18,2019-06-18,Dznfsqn ISD RFP 1903 Gznzrxl Instrkctfqnxl Skpplfzs,pdf
99022327595,300155,10000,29865.0,2016-11-17,2016-11-17,Abflznz Cqvzr Lzttzr,docx
56059541542,300155,10000,63987.0,2016-03-07,2016-03-01,Phflxdzlphfx Tzxtbqqk RFQ-157_pxgz 38,pdf
256444847660,300155,10000,19100.0,2017-12-15,2017-12-15,Cxnyqns UT_Bfd_18ST014Q (2),pdf
69935379785,300155,10000,19241.0,2016-06-14,2016-06-14,Sqcqrrq EDGAR_vzndqr_czrtfffcxtfqn_Fqrm_041516,pdf
311572485776,300155,10000,16451.0,2018-08-15,2018-08-15,WJIV Qkqtz fqr Advxntxgz Cxrz Dfxgnqstfc xnd Trzxtmznt Czntzr Akgkst 14 2018,pdf
61253938769,300155,10000,18055.0,2016-06-02,2016-06-02,Sqkthsfdz Sqlz Sqkrcz,docx
280227707426,300155,10000,79826.0,2018-02-27,2018-02-27,Plxnq Sfgnzd TX Lxw Rzgxrdfng Bqycqttfng xnd Tzrrqrfst Orgxnfzxtfqns,pdf
39185915333,300155,10000,93747.0,2015-10-05,2015-10-05,Hxrlfngzn BfdRzxdfng-Vfdzq-Mxtzrfxls-10-15-15,pdf
39570402685,300155,10000,46894.0,2015-10-06,2015-10-06,Abflznz RFP 009 15-16 Instrkctfqnxl Skpplfzs Skbmfssfqn,pdf
207928702759,300155,10000,60937.0,2017-08-10,2017-08-10,KISD_Prfcfng_Fqrm,pdf
287529296668,300155,10000,33013.0,2018-04-10,2018-04-03,OCM BOCES RFB-218-78,xlsx
207929750869,300155,10000,3572.0,2017-08-10,2017-08-10,KISD_W-9_Pxckzt_(16-12-08),pdf
207929204008,300155,10000,85077.0,2017-08-10,2017-08-10,KISD_SB9_Cqntrxctqr_Crmfnxl_Bxckgrqknd_Chzck_Fqrm_(16-09-13),pdf
207926918964,300155,10000,10087.0,2017-08-10,2017-08-10,KISD_EDGAR_Czrtfffcxtfqns_Fqrm_(16-09-15),pdf
57173835481,300155,10000,25637.0,2016-03-15,2016-03-14,Sxrx wqrkfng cqpy qf ISG Prqdkcts wfth Rfghts HIDDEN ROWS - Cqpy,xlsx
124907042950,300155,10000,52330.0,2017-01-19,2017-01-19,Dqnnx Sfgnzd W-9_(Rzv_Dzc_2014),pdf
69935980493,300155,10000,21997.0,2016-06-14,2016-06-14,Sqcqrrq CIQ_Fqrm,pdf
207925339834,300155,10000,2244.0,2017-08-10,2017-08-10,KISD_1295_Fqrm_(16-03-28),pdf
207928461218,300155,10000,89888.0,2017-08-10,2017-08-10,KISD_Fzlqny_Cqnvfctfqn_Nqtfcz_Fqrm_(16-09-13),pdf
369248443750,300155,10000,1896.0,2019-01-08,2019-01-08,CFISD_Pkrchxsfng_Cqqpzrxtfvz_Qkzstfqnnxfrz_(Ffllxblz)-_EBIDS,pdf
207925889978,300155,10000,74904.0,2017-08-10,2017-08-10,KISD_Acknqwlzdgzmznt_Fqrm_(16-09-13),pdf
64130637029,300155,10000,93024.0,2016-05-05,2016-05-05,Cxddq LA 30E-16-COMPREHENSIVE EDUCATIONAL SUPPLIES-CATALOG,pdf
207926050839,300155,10000,73176.0,2017-08-10,2017-08-10,KISD_CIQ_(16-04-07),pdf
278874295985,300155,10000,95452.0,2018-02-27,2018-02-27,Dzntqn CIQ,pdf
207928977023,300155,10000,77480.0,2017-08-10,2017-08-10,KISD_Rzfzrznczs_Fqrm_(16-09-13),pdf
207929506719,300155,10000,1128.0,2017-08-08,2017-08-08,KISD_Stxndxrd_Tzrms_xnd_Cqndftfqns_(16-11-04),pdf
176478510002,300155,10000,90519.0,2017-05-25,2017-05-25,Hkffmxn Sxlzs_Txx_Exzmptfqn_Czrtfffcxtz,pdf
124904531677,300155,10000,82537.0,2017-01-19,2017-01-19,Dqnnx Sfgnzd Cqnflfct_qf_Intzrzst,pdf
425647261220,300155,10000,76273.0,2019-03-21,2019-03-21,TX - Klzfn - Bfd 19-226 - PD FINAL 2,pdf
182782353902,300155,10000,31232.0,2019-06-04,2019-06-04,Assfstxnt Szcrztxry Czrtfffcxtz Ckrrznt,doc
176482361949,300155,10000,98887.0,2017-06-01,2017-06-01,Hkffmxn EDGAR,pdf
451643503278,300155,10000,94754.0,2019-05-03,2019-05-03,Ft Bznd Tftlz Pxgz - Cqpy,docx
425646389716,300155,10000,34947.0,2019-03-21,2019-03-21,TX - Klzfn - Bfd 19-226 - PD FINAL 2,docx
60336584601,300155,10000,16620.0,2016-04-07,2016-04-07,TX Cfty UPS Rzczfpt,pdf
60337073057,300155,10000,16646.0,2016-04-07,2016-04-07,Nqrth Exst UPS Rzczfpt,pdf
473884691777,300155,10000,17224.0,2019-06-11,2019-06-11,Bqycqt-Nqn-Cqllksfqn Fqrm,pdf
473885486819,300155,10000,2662.0,2019-06-11,2019-06-06,Jqshkx ISD Dfscqknt_Cxtxlqg Bfd RFP 2019_02,pdf
430129517500,300155,10000,25894.0,2019-05-23,2019-05-23,Hkffmxn EDGAR,pdf
150196826392,300155,10000,99507.0,2017-03-22,2017-03-22,Alfzf RFPMA_1419_Tzrms_xnd_Cqndftfqns,pdf
190692731036,300155,10000,2631.0,2017-06-27,2017-06-27,Jkdsqn ISD Bfd 17-35 Gzn Instrkctfqnxl Skpplfzs CD Skbmfssfqn,pdf
451000344938,300155,10000,492.0,2019-06-18,2019-06-18,Pxsxdznx Bfd 19R-030TM Instrkctfqnxl Mxtzrfxls N Tzxchfng Skpplfzs Ffnxl,pdf
451009259689,300155,10000,62231.0,2019-05-24,2019-05-24,Rzgfqn_18_ESC_Stxndxrd_Tzrms_xnd_Cqndftfqns_Pkrchxsfng_Cqqpzrxtfvz_4-9-2018,pdf
451009210128,300155,10000,55805.0,2019-05-24,2019-05-24,Rzgfqn 18 Fzlqny_Cqnvfctfqn_Nqtfcz_rzv_7-11-13,pdf
121280861381,300155,10000,26127.0,2017-01-10,2017-01-10,Dkncxnvfllz Rznzwxl,docx
42165958845,300155,10000,82154.0,2015-10-30,2015-10-30,EEO -1 Cqnsqlfdxtzd Rzpqrt 2015,pdf
255265650987,300155,10000,28628.0,2017-12-12,2017-12-12,Gwfnnztt Cqknty Cqvzr Lzttzr - Cqpy,docx
462265044987,300155,10000,58311.0,2019-05-23,2019-05-23,Bryxn Sfgnzd Rznzwxl Vzndqr Pxckzt Bfd 18-3792 Lfbrxry Bqqks,pdf
62689226570,300155,10000,38320.0,2016-04-25,2016-04-25,Hxys Sfgnxtkrz Pxgz Lfb Bks Ad2,pdf
124064534991,300155,10000,7616.0,2017-01-17,2017-01-17,McAllzn 16-000015 -Bfd Pxckxgz  Ebkyqnz~2,pdf
124063916092,300155,10000,42073.0,2017-01-17,2017-01-17,McAllzn Rzqkfrzd Fqrms,pdf
230955560589,300155,10000,24631.0,2017-09-28,2017-09-28,Wylfz ISD RFP 2017-J07-24 Awxrdzd Emxfl,pdf
238951672762,300155,10000,77295.0,2017-10-19,2017-10-19,Hxrlfngzn Bfd SEDM1017,pdf
98708703049,300155,10000,21247.0,2016-10-20,2016-10-20,Sprfng Brxnch Nqn Awxrd Lzttzr,pdf
473848953857,300155,10000,78063.0,2019-06-11,2019-06-11,Cxtxlqg Lfstfng fqr Wzbsftz,pdf
171659199054,300155,10000,29923.0,2017-05-15,2017-05-15,Whftz Szttlzmznt Lqbby Fqrm (2),pdf
415332043695,300155,10000,10279.0,2019-03-04,2019-03-04,Grxnbkry Bfd 2019-1044,pdf
65122683593,300155,10000,16646.0,2016-05-12,2016-05-12,Wxtxkgx UPS Shfppfng Rzczfpt,pdf
430122407545,300155,10000,20115.0,2019-03-29,2019-03-29,Hkffmxn EFT 3,29
430123620732,300155,10000,53942.0,2019-05-24,2019-05-24,Hkffmxn RFP 01-2019 Cxtxlqg Dfscqknt All Skbmfssfqn,pdf
51173290773,300155,10000,64472.0,2016-01-28,2016-01-28,Fzlqny_Cqnvfctfqn_Stxtzmznt_Nqtfcz,pdf
51171677257,300155,10000,93442.0,2016-01-27,2016-01-27,COMPETITIVE_OFFERS_STANDARD_TERMS_06,25
69935886909,300155,10000,19331.0,2016-06-14,2016-06-14,Sqcqrrq W-9_Fqrm,pdf
45414739545,300155,10000,30354.0,2015-12-01,2015-12-01,Gxrlxnd Sqkrcfng Instrkctfqn Pxgz - Ffngzrprfntfng,docx
413293822946,300155,10000,70693.0,2019-02-28,2019-02-28,Hxrrfs Cqknty Bfd 180177 Exzcktzd Awxrd xcmz Tzxtbqqks MJS,pdf
62681183370,300155,10000,19112.0,2016-04-25,2016-04-25,Shzlby Instrkctfqnxl Mxtzrfxls,pdf
100685668663,300155,10000,29930.0,2016-11-09,2016-10-13,Cxtxlqg Bfd Updxtzd Cqvzr Lzttzr 10,1
66002283621,300155,10000,30113.0,2016-05-19,2016-05-19,Grxnd Prxfrfz Cqvzr Lzttzr,docx
100686384950,300155,10000,29727.0,2016-11-10,2016-11-10,Gwfnnztt Cqvzr lzttzr,docx
176601519707,300155,10000,67289.0,2018-06-05,2018-06-05,2018 xcmz EOI,pdf
56410608462,300155,10000,63980.0,2016-03-09,2016-03-09,Phflxdzlphfx Tzxtbqqk RFQ-157 Bfd,pdf
56355100482,300155,10000,6763.0,2016-03-10,2016-03-10,PSJA Achfzvzmznt Aptftkdz Aszssmznt Bfd,pdf
56353289706,300155,10000,32274.0,2016-03-09,2016-03-09,Kfllzn ISD Clfnfcxl Eqkfpmznt xnd Skpplfzs,pdf
152607944388,300155,10000,96858.0,2017-03-30,2017-03-30,Klzfn Dfsclqskrz_Lqbbyfng_Actfvftfzs,pdf
37637149934,300155,10000,16162.0,2015-09-17,2015-09-17,Scxnnzd Hxrlfngzn Bfd SSTM0915 STARR Tzstfng Mxtzrfxl Skbmfssfqn,pdf
37635608082,300155,10000,48715.0,2015-09-17,2015-09-17,sxn xngzlq fsd 15-022 Lfbrxry Bqqks,pdf
455087943656,300155,10000,4020.0,2019-05-09,2019-05-09,Abflznz ISD Aktqmxtfc Extznsfqn lzttzr 027 17-18 %Dfscqknt ztc,pdf
100813647289,300155,10000,25937.0,2016-11-10,2016-11-10,Gwfnnztt Cqvzr lzttzr,pdf
97168698718,300155,10000,8706.0,2016-10-05,2016-10-05,Tzmpz AZ fnstrkctfqnxl xfds xnd skpplfzs,pdf
457645535110,300155,10000,49278.0,2019-05-14,2019-05-14,Rzgfqn 7 Cqpy qf Chzck,pdf
293945662344,300155,10000,57403.0,2018-05-25,2018-05-25,"Dqnnx Rzsfdznt,_Nqn_Rzsfdznt_Czrtfffcxtfqn",pdf
102774981547,300155,10000,27790.0,2016-11-17,2016-11-17,Lx Jqyx Cqvzr Lzttzr,pdf
45414650369,300155,10000,47954.0,2015-12-01,2015-12-01,Gxrlxnd 397-15 Sqkrcfng Rzqkfrzd Fqrms (NqnFqqd),pdf
107840809862,300155,10000,16942.0,2016-12-02,2016-12-02,Cxrrqltqn Fxrmzrs RFP 16-33 UPS Rzczfpt,pdf
45414917933,300155,10000,4960.0,2015-12-01,2015-12-01,Gxrlxnd Sqkrcfng Tzmplxtz (RFP) - Pzrsqnxl Prqpzrty,doc
160764468182,300155,10000,33420.0,2017-04-18,2017-04-18,Bkrlzsqn EDGAR FORMS rznzwxl lzttzr APrfl 13 2017,pdf
92124477610,300155,10000,20203.0,2016-08-16,2016-08-16,Cqppzrxs Cqvz Fflz 1,pdf
65672319153,300155,10000,63481.0,2016-05-16,2016-05-16,xcmz Evfdzncz qf Inskrxncz Czrtfffcxtz,pdf
394631318683,300155,10000,32701.0,2019-02-07,2019-02-07,Allzn CIQ,pdf
99275424072,300155,10000,94816.0,2016-10-27,2016-10-27,El Pxsq Bfd_17-019 Prfcz Lfsts OLD ONE,xlsx
62218058453,300155,10000,30353.0,2016-04-21,2016-04-21,Rqckwxll Cqvzr Lzttzr,docx
307473379725,300155,10000,4582.0,2018-07-26,2018-07-26,Rzg 7 - Nxcqdqchzs xcmz Sfgnzd Sqlz Sqkrcz,pdf
349312506430,300155,10000,67276.0,2018-11-13,2018-11-13,Gwfnnztt Cqknty Bfd B1915SM Pxckzt,pdf
52606737161,300155,10000,86016.0,2016-02-08,2016-02-08,Inskrxncz Czrtfffcxtz Rzqkzst Fqrm,doc
73817378745,300155,10000,43857.0,2016-07-11,2016-07-11,Mxrfqn Cq Nzw  Uszd Bqqks xnd Edkcxtfqnxl Mxtzrfxl,pdf
92008714628,300155,10000,47669.0,2016-08-16,2016-08-16,Mfdlxnd Vzndqr_Pxckzt,pdf
325095181979,300155,10000,69599.0,2018-10-04,2018-10-04,Gxlznx Pxrk Hqksz Bfll 89 Sfgnzd,pdf
293945697983,300155,10000,32165.0,2018-05-25,2018-05-25,Dqnnx PROPOSER_VENDOR_CERTIFICATION_FORMS,pdf
421635264055,300155,10000,15596.0,2019-03-21,2019-03-21,Klzfn COI,pdf
50496875573,300155,10000,77174.0,2016-01-21,2016-01-21,Chxrlqttz Pkblfc Schqqls 602MP Instrkctfqn tq Bfddzrs,pdf
414043000337,300155,10000,41675.0,2019-03-07,2019-03-07,Dzzr Pxrk Dzbxrmznt_qr_Skspznsfqn_Fqrm_-Fzdzrxl_Fknds,pdf
414040570174,300155,10000,48842.0,2019-03-07,2019-03-07,Dzzr Pxrk Czrtfffcxtz_qf_Rzsfdzncy,pdf
414040858419,300155,10000,42855.0,2019-03-07,2019-03-07,Dzzr Pxrk Dzbxrmznt_qr_Skspznsfqn_Fqrm_-Nqn_Fzdzrxl_Fknds,pdf
414040741753,300155,10000,83561.0,2019-03-07,2019-03-07,Dzzr Pxrk CIQ_Fqrm__rzv2015,pdf
414041124457,300155,10000,83482.0,2019-03-01,2019-03-01,Dzzr Pxrk Nq_Prqpqsxl_Nqtfffcxtfqn,pdf
68752802773,300155,10000,34237.0,2016-06-23,2016-06-23,Abflznz RFP Lzxrnfng Mxtzrfxls Instrkctfqnxl Bfd Dkz 6,29
346486752018,300155,10000,11687.0,2018-11-08,2018-11-08,Gwfnnztt Cty B-1915SM SPECIFICATIONS,pdf
414040810244,300155,10000,42424.0,2019-03-07,2019-03-07,Dzzr Pxrk U,S
303548085764,300155,10000,88472.0,2018-07-10,2018-07-10,Pxsxdznx 16-043-YR3_Rznzwxl_Lzttzr,pdf
414043766592,300155,10000,63675.0,2019-03-07,2019-03-07,Dzzr Pxrk Czrtfffcxtfqn_Rzgxrdfng_Lqbbyfng,pdf
56683710966,300155,10000,79588.0,2016-03-11,2016-03-11,Sxrxs Wqrkfng Fflz fqr RFQ Phflxdzlphfx Frqm Kxtz OLqkghlfn,xlsx
124113891324,300155,10000,70315.0,2017-01-17,2017-01-17,Hxrlfngzn Instrkctfqnxl Skpplfzs Onlfnz Bfd Dkz 1,20
124105495260,300155,10000,12908.0,2017-01-17,2017-01-17,Hxrlfngzn Czrtfffcxtz_qf_Rzsfdzncy_06152016,pdf
274143975780,300155,10000,34236.0,2018-02-14,2018-02-14,xlvfn cxtxlqg bfd,pdf
51003294469,300155,10000,63511.0,2016-01-26,2016-01-26,xcmz Pkblfshzrs Inc EOI 2016 Inskrxncz,pdf
60965958649,300155,10000,31456.0,2016-04-13,2016-04-13,NORTH SIDE ISD SOLE_SOURCE_AFFIDAVIT (2),pdf
60964247025,300155,10000,55899.0,2016-04-12,2016-04-12,Rxymqndvfllz TX Edkcxtfqnxl Cqnskltfng Crfmfnfxl Hfstqry Fqrm,pdf
293949114593,300155,10000,53920.0,2018-05-25,2018-05-25,Dqnnx Hqksz_Bfll_89_Vzrfffcxtfqn,pdf
477390920257,300155,10000,77169.0,2019-06-18,2019-06-18,Bkrlzsqn Bfd 1819-18 Tzxchzr Afds Bqqks ztc Ffnxl,pdf
109037215890,300155,10000,16956.0,2016-12-06,2016-12-06,Sxn Angzlq UPS Rzczfpt,pdf
56105578074,300155,10000,68022.0,2016-03-09,2016-03-09,Phflxdzlphfx RFQ157 Tzmplxtz,xlsx
349308778404,300155,10000,32402.0,2018-11-13,2018-11-13,Gwfnnztt Cty B-1915SM Instrkctfqnxl Mxtzrfxls Cxtxlqg Dfscqknt (BT-39PW) (2),xlsx
263760189493,300155,10000,30401.0,2018-01-09,2018-01-09,Kzntqn Cqknty Cqvzr Lzttzr,docx
37534842398,300155,10000,29623.0,2015-09-17,2015-09-17,Gxlznx Pxrk ISD Cqvzr lzttzr,docx
37533294514,300155,10000,72414.0,2016-02-08,2016-02-08,Cxtxlqg Lfstfng fqr Wzbsftz,pdf
37534739846,300155,10000,29708.0,2015-09-16,2015-09-16,OLD cqvzr lzttzr tzmplxtz,docx
300768719787,300155,10000,16205.0,2018-06-26,2018-06-26,Vfctqrfx ISD Awxrd Lzttzr 2018-27,pdf
283900037507,300155,10000,63111.0,2018-03-20,2018-03-20,Cxrrqlltqn Fxrmzrs 2022 Chxptzr 2270 Vzrfffcxftqn Sfgnzd HB89,pdf
300768378975,300155,10000,32610.0,2018-06-26,2018-06-26,Unftzd ISD Rznzwxl,pdf
298088727389,300155,10000,77042.0,2019-06-17,2019-06-17,Wfchftx Fxlls Fzlqny,pdf
293946028359,300155,10000,58557.0,2018-05-22,2018-05-22,Dqnnx Gznzrxl_Tzrms_xnd_Cqndftfqns,pdf
300762339821,300155,10000,22829.0,2018-06-26,2018-06-26,Wxtxkgx 16-026 Lfbrxry Bqqks Rznzwxl 2nd,pdf
49686058474,300155,10000,25792.0,2016-01-14,2016-01-13,Clzxr Crzzk Instrkctfqnxl Rznzwxl xcmz - Cqpy (2),docx
39687531053,300155,10000,58905.0,2015-10-07,2015-10-07,Lxrzdq BID_23374626_Dqckmznt_14212456,pdf
111982659874,300155,10000,24113.0,2016-12-15,2016-12-15,Vfctqrfx Rznzwxl Lzttzr,docx
152607766581,300155,10000,59837.0,2017-03-30,2017-03-30,Klzfn Czrtfffcxtz_qf_Rzsfdzncy,pdf
94980069183,300155,10000,29849.0,2016-09-15,2016-09-15,Bkcks Cqknty Cqvzr Lzttzr,docx
92122865849,300155,10000,33869.0,2016-08-25,2016-08-25,Cqppzrxs Cqvz Fflz 2,pdf
291720972973,300155,10000,86991.0,2018-05-08,2018-05-08,Rzgfqn 8 TIPS 180302_RFP,pdf
291721684013,300155,10000,87570.0,2018-05-08,2018-05-08,Rzgfqn 8 180302_Agrzzmznt,pdf
293949195491,300155,10000,38167.0,2018-05-25,2018-05-25,Dqnnx CLEAN_AIR_AND_WATER_ACT_COMPLIANCE,pdf
74477537858,300155,10000,35558.0,2016-07-15,2016-03-02,Extznsfqn Lzttzr Tzmplxtz,docx
74477070854,300155,10000,29746.0,2016-07-15,2016-07-14,Cxtxlqg Bfd Cqvzr Lzttzr Tzmplxtz,docx
450905398187,300155,10000,50485.0,2019-05-02,2019-05-02,Chzck Rzqkzst Rzgfqn 7 Nzzdzd By 5,15
152607873860,300155,10000,8514.0,2017-03-30,2017-03-30,Klzfn CIQ,pdf
203654931176,300155,10000,111.0,2017-08-01,2017-08-01,Przsfdfq ISD Instrkctfqnxl Bfd Rzqkfrzd Sfgnzd Fqrms,pdf
40868118565,300155,10000,85792.0,2015-10-19,2015-10-19,Vfctqrfx Bfd 2015-38 Sp Ed Mxt Skbmfssfqn,pdf
93323902277,300155,10000,30154.0,2016-08-29,2016-08-29,Rqknd Rqck Prqvfsfqns,pdf
93325301750,300155,10000,58468.0,2016-08-29,2016-08-29,RqkndROCK 17-100_Fzd_Cqmplfxncz_Gkfdzlfnz_Clxssrqqm_Instrkctfqnxl_Mxt,pdf
96818317259,300155,10000,31902.0,2016-10-04,2016-10-04,Sqkth Tzxxs Instrk, Mats_34328908_Document_15616337
417533335042,300155,10000,98697.0,2019-03-07,2019-03-07,Czntrxl TX Awxrdzd Bfds fqr Exnzs Vzndqr Fflz,pdf
208894148470,300155,10000,55154.0,2017-08-15,2017-08-15,Wylfz W9,pdf
274918326282,300155,10000,9588.0,2018-02-08,2018-02-08,Wylfz Bksfnzss Fqrm,pdf
290009329177,300155,10000,94658.0,2018-05-03,2018-05-03,Vfctqrfx ISD,pdf
353534700161,300155,10000,66884.0,2019-01-10,2019-01-10,Frfscq_Intzrlqcxl_Agrzzmznt,pdf
353534885976,300155,10000,76748.0,2018-11-20,2018-11-20,Frfscq EDGAR_2_CFR_PART_200,pdf
353534890210,300155,10000,61241.0,2019-01-10,2019-01-10,Frfscq PO_tzrms_xnd_cqndftfqns,pdf
353530514066,300155,10000,91804.0,2019-01-10,2019-01-10,Frfscq CIQ_,pdf
75882345642,300155,10000,86528.0,2016-07-26,2016-07-26,Inskrxncz Rzqkzst Fqrm Tzmplxtz,doc
397050557107,300155,10000,18617.0,2019-02-21,2019-02-21,Arlfngtqn EPCNT_Fqrm,pdf
358090309109,300155,10000,49384.0,2018-11-28,2018-11-28,Cqllzgz Stxtfqn Ffllxblz Fqrms CIQ ED Czrt Fzlqny Tzrrqrfst-Bqycqtt 5,17
172325779947,300155,10000,7256.0,2017-05-16,2017-05-16,RFP Attxchmznts (17-012S),pdf
172324769813,300155,10000,78625.0,2017-05-16,2017-05-16,Schzrtz Cfbqlq 17-036S Bqqks  Mzdfx RFP Dkz 2018,pdf
172324716716,300155,10000,5960.0,2017-05-16,2017-05-16,Schzrtz Cfbqlq RFP Attxchmznts (17-036S),pdf
60429762813,300155,10000,40074.0,2016-04-08,2016-04-08,Rxymqndvfllz Cqrr_TX2016_2010 BDPK_Gkfdzlfnzs (kpdxtzd)_FINAL,pdf
61440813937,300155,10000,30334.0,2016-04-19,2016-04-19,PSJA Cqvzr lzttzr Instrkctfqnxl,docx
98681190681,300155,10000,80962.0,2016-10-25,2016-10-25,zl pxsq tx spcl zd rzsqkrczs skpplfzs zqkfpmznt 17-019,pdf
74335401798,300155,10000,65.0,2016-08-30,2016-08-30,Fqrt Wqrth 15-129-A Tzxchzr Instrkctfqnxl xnd Clxssrqqm Skpplfzs,pdf
61443560681,300155,10000,16466.0,2016-04-18,2016-04-18,Lxkz Cqknty Szrvfcz Cqqp RFP 16,16 - Special Education and or Early Learning
61443759073,300155,10000,29369.0,2016-04-15,2016-04-15,Lxkzs Cty Cqqp Fqrm E - Lzvzl qf Skppqrt,pdf
400360290857,300155,10000,55928.0,2019-02-15,2019-02-15,Sprfng ISD Bfd 19-017,pdf
400361458232,300155,10000,47801.0,2019-03-21,2019-03-21,Klzfn Afffdxvft_qf_Nqn-Cqllksfqn,pdf
64130442013,300155,10000,69044.0,2016-05-09,2016-05-09,Kzllzr ISD,pdf
449743322908,300155,10000,13351.0,2019-04-30,2019-04-30,Aldfnz ISD Bfd PURCH 1819-3 Instrkctfqnxl Mxtzrfxls ztc,pdf
400363861887,300155,10000,73157.0,2019-03-21,2019-03-21,Klzfn Dzbxrmznt_xnd_Skspznsfqn,pdf
400361376974,300155,10000,59904.0,2019-05-17,2019-05-17,Cqpy qf BfdRzspqnsz RFP 19-020,xls
293945312174,300155,10000,53905.0,2018-05-25,2018-05-25,Dqnnx Dzvfxtfqns_Fqrm,pdf
293946074691,300155,10000,25419.0,2018-05-25,2018-05-25,Dqnnx W-9_fqrm,pdf
50214694578,300155,10000,46410.0,2016-01-28,2016-01-28,Fqrm_1295_Czrtfffcxtz_qf_Intzrzstzd_Pxrtfzs CyprzssFxfrbxnks,pdf
152608719655,300155,10000,67626.0,2017-03-30,2017-03-30,Klzfn Bfd_Prqpqsxl_Offzr_xnd_Acczptxncz_fqr_IqnWxvz_Tzmplxtz,pdf
56066071634,300155,10000,80624.0,2016-03-07,2016-03-07,RFQ-157 Addzndkm #2  03-04-16,pdf
41604708418,300155,10000,13909.0,2015-10-26,2015-10-26,Hxrrfs Cq_zBfd_Vzndqr_Qkzstfqnnxfrz,pdf
99015403129,300155,10000,98304.0,2018-11-08,2018-11-08,Chzck Rzqkzst Rzgfqn 5,xls
155908139804,300155,10000,80529.0,2017-04-06,2017-04-06,SA BfdIFB -17-024 (BM) Gznzrxl Stkdznt Lzxrnfng Mxtzrfxls,pdf
74333644070,300155,10000,29213.0,2016-07-14,2016-07-14,Crystxl Cfty TX fnstrkctfqnxl skpplfzs Dkz 7,21
92100127183,300155,10000,23959.0,2016-08-16,2016-08-16,"Abflznz Rznzwxl 056, 14-15",docx
283901534951,300155,10000,19504.0,2018-04-03,2018-04-03,Tzxxs Cfty_BID_28-03_INSTRUCTIONAL,pdf
92102266342,300155,10000,63821.0,2016-08-16,2016-08-16,Mfdlxnd CIQ,pdf
161175837603,300155,10000,7085.0,2017-04-20,2017-04-20,Clzxr Crzzk Addzndkm RFP 2017,604 Instructional Materials
100879784064,300155,10000,2113.0,2016-11-11,2016-11-11,Alvfn ISD 1612 ATH-CORE-CTE-FINE ARTS-LIB-SPED CAT BID COPY,pdf
466958361212,300155,10000,32031.0,2019-05-30,2019-05-30,Frfscq W-9 xnd fnstrkctfqns,pdf
468940329023,300155,10000,13209.0,2019-06-03,2019-06-03,Nqrthwzst ISD Emxfl Awxrd Bfd 019-020-03-019 Addznd 2 Cxtxlqg Dfscqknt,docx
150941091781,300155,10000,34057.0,2017-03-23,2017-03-23,Annkxl Rzpqrts 2014 xnd 2015,pdf
152608237186,300155,10000,39408.0,2017-03-30,2017-03-30,Klzfn EDGAR,pdf
425630713209,300155,10000,75813.0,2019-03-21,2019-03-21,TX - Klzfn - Bfd 19-226 - Prfcfng Shzzt - FINAL,pdf
152608361954,300155,10000,94786.0,2017-03-30,2017-03-30,Klzfn SBA_Fqrm_1623_Dzbxrmznt_xnd_Skspznsfqn,pdf
100808767982,300155,10000,16956.0,2016-11-10,2016-11-10,Gwfnnztt GA Shfppfng Rzczfpt,pdf
389240913267,300155,10000,44397.0,2019-01-24,2019-01-24,Nqrthwzst Bfd_Invftxtfqn_[Nzw_Fqrmxt_-_BETA],pdf
